0.000000000000000000e+00,1.414779934918445559e+00
5.000000000000000000e+00,1.199757383475907213e+00
1.000000000000000000e+01,9.757564690771109994e-01
1.500000000000000000e+01,8.484744233589217588e-01
2.000000000000000000e+01,6.778182636737221101e-01
2.500000000000000000e+01,5.818157048573547874e-01
3.000000000000000000e+01,5.316190562883247317e-01
3.500000000000000000e+01,5.042254118728785039e-01
4.000000000000000000e+01,4.933835629134317724e-01
4.500000000000000000e+01,5.442036724528078739e-01
5.000000000000000000e+01,5.017621156093519108e-01
5.500000000000000000e+01,4.978109669776439317e-01
6.000000000000000000e+01,4.969414647143002295e-01
6.500000000000000000e+01,4.989896347904744789e-01
7.000000000000000000e+01,5.355695588159252729e-01
7.500000000000000000e+01,4.751825719444460749e-01
8.000000000000000000e+01,5.097690250481782259e-01
8.500000000000000000e+01,5.201110666958834727e-01
9.000000000000000000e+01,5.570365823406274730e-01
9.500000000000000000e+01,4.932257279908398573e-01
1.000000000000000000e+02,5.078067407302746528e-01
1.050000000000000000e+02,4.894562030213316928e-01
1.100000000000000000e+02,4.875575209504777741e-01
1.150000000000000000e+02,4.973094799976842117e-01
1.200000000000000000e+02,4.627913771626159245e-01
1.250000000000000000e+02,4.468035112590566516e-01
1.300000000000000000e+02,5.933337356963270803e-01
1.350000000000000000e+02,6.842238783770505650e-01
1.400000000000000000e+02,8.558288759664429701e-01
1.450000000000000000e+02,1.029363337484304530e+00
1.500000000000000000e+02,1.215935466093245543e+00
1.550000000000000000e+02,1.529725428814875610e+00
1.600000000000000000e+02,3.923311904994387644e-01
1.650000000000000000e+02,8.852711835280678565e-02
