0.000000000000000000e+00,1.414779934918445559e+00,4.072991754500015560e+01
5.000000000000000000e+00,1.199757383475907213e+00,3.375975924260257699e+01
1.000000000000000000e+01,9.757564690771109994e-01,2.680063601276517815e+01
1.500000000000000000e+01,8.484744233589217588e-01,2.314935994364048355e+01
2.000000000000000000e+01,6.778182636737221101e-01,1.859336532569788858e+01
2.500000000000000000e+01,5.818157048573547874e-01,1.616682899654237460e+01
3.000000000000000000e+01,5.316190562883247317e-01,1.490084124492833340e+01
3.500000000000000000e+01,5.042254118728785039e-01,1.422726289665224897e+01
4.000000000000000000e+01,4.933835629134317724e-01,1.396067424551807790e+01
4.500000000000000000e+01,5.442036724528078739e-01,1.521615680438151763e+01
5.000000000000000000e+01,5.017621156093519108e-01,1.416669326220210223e+01
5.500000000000000000e+01,4.978109669776439317e-01,1.406953904172757142e+01
6.000000000000000000e+01,4.969414647143002295e-01,1.404815897672113678e+01
6.500000000000000000e+01,4.989896347904744789e-01,1.409852113357676373e+01
7.000000000000000000e+01,5.355695588159252729e-01,1.499797957844270435e+01
7.500000000000000000e+01,4.751825719444460749e-01,1.351313271917175207e+01
8.000000000000000000e+01,5.097690250481782259e-01,1.436357399675525137e+01
8.500000000000000000e+01,5.201110666958834727e-01,1.461787295841278933e+01
9.000000000000000000e+01,5.570365823406274730e-01,1.554051818011460284e+01
9.500000000000000000e+01,4.932257279908398573e-01,1.395679326550507326e+01
1.000000000000000000e+02,5.078067407302746528e-01,1.431532367234948211e+01
1.050000000000000000e+02,4.894562030213316928e-01,1.386410496291050798e+01
1.100000000000000000e+02,4.875575209504777741e-01,1.381741854493006372e+01
1.150000000000000000e+02,4.973094799976842117e-01,1.405720805113280392e+01
1.200000000000000000e+02,4.627913771626159245e-01,1.320844742838926145e+01
1.250000000000000000e+02,4.468035112590566516e-01,1.281532411319770226e+01
1.300000000000000000e+02,5.933337356963270803e-01,1.645795582290707770e+01
1.350000000000000000e+02,6.842238783770505650e-01,1.875527201839271996e+01
1.400000000000000000e+02,8.558288759664429701e-01,2.335075900225069390e+01
1.450000000000000000e+02,1.029363337484304530e+00,2.841742524331232644e+01
1.500000000000000000e+02,1.215935466093245543e+00,3.427557392645670120e+01
1.550000000000000000e+02,1.529725428814875610e+00,4.461102068967625911e+01
1.600000000000000000e+02,3.923311904994387644e-01,1.147591212085470325e+01
1.650000000000000000e+02,8.852711835280678565e-02,3.151286407972303749e+00
