0.000000000000000000e+00,1.483559483350566977e+00
5.000000000000000000e+00,2.517478590560095597e+00
1.000000000000000000e+01,2.637044217558322412e+00
1.500000000000000000e+01,2.789538558925682477e+00
2.000000000000000000e+01,2.824110127787629931e+00
2.500000000000000000e+01,2.871305192452883848e+00
3.000000000000000000e+01,2.864911384909503145e+00
3.500000000000000000e+01,2.899318515053482148e+00
4.000000000000000000e+01,2.971681196968676719e+00
4.500000000000000000e+01,2.966143548016489717e+00
5.000000000000000000e+01,3.010595998836213649e+00
5.500000000000000000e+01,3.001124417798053390e+00
6.000000000000000000e+01,3.003175714335485136e+00
6.500000000000000000e+01,3.039111981448518574e+00
7.000000000000000000e+01,3.012735136400849445e+00
7.500000000000000000e+01,3.001641052687625599e+00
8.000000000000000000e+01,2.946335689974461047e+00
8.500000000000000000e+01,2.969778487732647410e+00
9.000000000000000000e+01,3.040943751629587855e+00
9.500000000000000000e+01,3.005523450409350872e+00
1.000000000000000000e+02,3.044081270579558574e+00
1.050000000000000000e+02,3.031457893800590941e+00
1.100000000000000000e+02,3.030913796078576805e+00
1.150000000000000000e+02,3.052185343078765545e+00
1.200000000000000000e+02,3.028375066866939136e+00
1.250000000000000000e+02,2.972314015378918040e+00
1.300000000000000000e+02,2.956513176596669012e+00
1.350000000000000000e+02,2.938275191155718336e+00
1.400000000000000000e+02,2.902027896274375518e+00
1.450000000000000000e+02,2.859746618938229901e+00
1.500000000000000000e+02,2.741662283209377993e+00
1.550000000000000000e+02,2.613771224416759242e+00
1.600000000000000000e+02,2.166433419979209685e+00
1.650000000000000000e+02,2.308994266313043331e-01
1.700000000000000000e+02,8.507751451370126894e-02
