0.000000000000000000e+00,2.743496659673033022e+00,8.596496598450694648e+01
5.000000000000000000e+00,2.691743462554615274e+00,8.545326737744329648e+01
1.000000000000000000e+01,2.577877072790392354e+00,8.400113175903659624e+01
1.500000000000000000e+01,2.421201530647948630e+00,8.170046300510936987e+01
2.000000000000000000e+01,2.438599387426156895e+00,8.195593814135325772e+01
2.500000000000000000e+01,2.442282172121682304e+00,8.201001721177213710e+01
3.000000000000000000e+01,2.453907520479146509e+00,8.218072717296837482e+01
3.500000000000000000e+01,2.411386846890009039e+00,8.155634136402362344e+01
4.000000000000000000e+01,2.355679654632367281e+00,8.073832091971171110e+01
4.500000000000000000e+01,2.305247488158105984e+00,7.999672158551388179e+01
5.000000000000000000e+01,2.301722005929891068e+00,7.992093735876807159e+01
5.500000000000000000e+01,2.357225003686648446e+00,8.076101326999483376e+01
6.000000000000000000e+01,2.256220116227800609e+00,7.894282279079536124e+01
6.500000000000000000e+01,2.305236771256741868e+00,7.999649121360150161e+01
7.000000000000000000e+01,2.327004404025093010e+00,8.031724528671207963e+01
7.500000000000000000e+01,2.447520496047486116e+00,8.208693826795133930e+01
8.000000000000000000e+01,2.460657627625543853e+00,8.227984768906819113e+01
8.500000000000000000e+01,2.443609197547978784e+00,8.202950363506576537e+01
9.000000000000000000e+01,2.480850941320884573e+00,8.257637211924939891e+01
9.500000000000000000e+01,2.502627106920297440e+00,8.289613960235385548e+01
1.000000000000000000e+02,1.605165554082540247e+00,6.162776662500134250e+01
1.050000000000000000e+02,7.520801521970930936e-02,2.888172627484996369e+00
1.100000000000000000e+02,6.599513294763947879e-02,2.534375305208889539e+00
