0.000000000000000000e+00,9.103129190131518111e-01,2.337806600908656662e+01
5.000000000000000000e+00,1.837427273997712440e+00,5.491010163831809621e+01
1.000000000000000000e+01,1.975894203528579363e+00,5.851673255918387895e+01
1.500000000000000000e+01,2.191212326233651364e+00,6.367422959204949962e+01
2.000000000000000000e+01,2.170506981869082530e+00,6.319338090731729096e+01
2.500000000000000000e+01,2.178895875507470770e+00,6.338819961698724370e+01
3.000000000000000000e+01,2.309828077223599951e+00,6.633235333961887648e+01
3.500000000000000000e+01,2.280954029436563779e+00,6.570710327926730088e+01
4.000000000000000000e+01,2.289775458995624735e+00,6.589812600683465860e+01
4.500000000000000000e+01,2.356597878397841850e+00,6.734512512771419779e+01
5.000000000000000000e+01,2.489699451626904203e+00,7.021074772434572253e+01
5.500000000000000000e+01,2.645230442616889555e+00,7.333260623478301454e+01
6.000000000000000000e+01,2.496171663137918273e+00,7.034065963745320005e+01
6.500000000000000000e+01,2.464795731728155914e+00,6.968808427302199959e+01
7.000000000000000000e+01,2.395182521391899577e+00,6.818065226054351058e+01
7.500000000000000000e+01,2.307002161842823806e+00,6.627115984934656012e+01
8.000000000000000000e+01,2.350210339071803212e+00,6.720680682268954342e+01
8.500000000000000000e+01,2.286156132351603087e+00,6.581975167500223733e+01
9.000000000000000000e+01,2.213823381402912460e+00,6.419933537860920580e+01
9.500000000000000000e+01,2.206996386304161284e+00,6.404078927784861719e+01
1.000000000000000000e+02,2.008712483435098228e+00,5.936915541389865325e+01
1.050000000000000000e+02,1.275121597082762959e+00,3.577433295512086886e+01
1.100000000000000000e+02,9.605370319547854030e-02,0.000000000000000000e+00
