0.000000000000000000e+00,6.613687012817464073e+00
5.000000000000000000e+00,6.412901254729764133e+00
1.000000000000000000e+01,5.945225696227768530e+00
1.500000000000000000e+01,5.611167323335623180e+00
2.000000000000000000e+01,5.232478003640689046e+00
2.500000000000000000e+01,4.853106477137859365e+00
3.000000000000000000e+01,4.694676579871184252e+00
3.500000000000000000e+01,4.591066342284015889e+00
4.000000000000000000e+01,4.354686375390837583e+00
4.500000000000000000e+01,4.219570175465904960e+00
5.000000000000000000e+01,4.151245220965537719e+00
5.500000000000000000e+01,4.137204777611019679e+00
6.000000000000000000e+01,4.127815568186258055e+00
6.500000000000000000e+01,3.956124478634945429e+00
7.000000000000000000e+01,3.940388259908710555e+00
7.500000000000000000e+01,3.826573161313869598e+00
8.000000000000000000e+01,3.973656208384808597e+00
8.500000000000000000e+01,3.900780759096349026e+00
9.000000000000000000e+01,4.031195781960374092e+00
9.500000000000000000e+01,3.934419442885630946e+00
1.000000000000000000e+02,4.034243979934597490e+00
1.050000000000000000e+02,4.101300562695091578e+00
1.100000000000000000e+02,4.113355283807301532e+00
1.150000000000000000e+02,4.299461273699511921e+00
1.200000000000000000e+02,4.334824162446442308e+00
1.250000000000000000e+02,4.692182441732271059e+00
1.300000000000000000e+02,4.710905838403397716e+00
1.350000000000000000e+02,5.073532644482642517e+00
1.400000000000000000e+02,5.349461983759453254e+00
1.450000000000000000e+02,5.682335571663349683e+00
1.500000000000000000e+02,5.972992014414697515e+00
1.550000000000000000e+02,6.593255047075919251e+00
1.600000000000000000e+02,4.613340272104114348e+00
1.650000000000000000e+02,9.393819789081515881e-02
1.700000000000000000e+02,1.374978544651079548e-01
