0.000000000000000000e+00,1.831020779946451738e+00,5.378326409594528457e+01
5.000000000000000000e+00,3.427148840702394672e+00,8.342515834202818326e+01
1.000000000000000000e+01,3.146690184567520365e+00,8.036332300783594462e+01
1.500000000000000000e+01,2.887943704466446437e+00,7.642184700288602528e+01
2.000000000000000000e+01,2.698493122421698143e+00,7.315610126295447913e+01
2.500000000000000000e+01,2.457758353250925509e+00,6.855547525190810632e+01
3.000000000000000000e+01,2.379707219012458630e+00,6.694053428101268821e+01
3.500000000000000000e+01,2.204659582589496569e+00,6.312255877059829601e+01
4.000000000000000000e+01,2.091604299194868677e+00,6.051052716898752237e+01
4.500000000000000000e+01,1.974903964732720896e+00,5.758328275312727840e+01
5.000000000000000000e+01,2.013010627651155904e+00,5.855674663727305784e+01
5.500000000000000000e+01,1.928773149423110178e+00,5.640483575171376884e+01
6.000000000000000000e+01,1.908092519440719226e+00,5.587653322277464696e+01
6.500000000000000000e+01,1.866797555140541798e+00,5.480130496206149360e+01
7.000000000000000000e+01,1.922105932922265836e+00,5.623451660082813675e+01
7.500000000000000000e+01,1.871521066882255946e+00,5.493571416911152028e+01
8.000000000000000000e+01,1.847022018245462416e+00,5.423858502435438567e+01
8.500000000000000000e+01,1.837812397635599782e+00,5.397652199348023316e+01
9.000000000000000000e+01,1.825045977043794343e+00,5.361324895375047106e+01
9.500000000000000000e+01,1.803282550138867402e+00,5.299396289860013098e+01
1.000000000000000000e+02,1.857672240316213808e+00,5.454164088230741925e+01
1.050000000000000000e+02,1.909971560909971888e+00,5.592453477596876610e+01
1.100000000000000000e+02,1.935454158812851988e+00,5.657550725250808910e+01
1.150000000000000000e+02,2.019529856342345830e+00,5.872328532624050013e+01
1.200000000000000000e+02,2.014016918888945629e+00,5.858245311750243900e+01
1.250000000000000000e+02,2.116686269768484507e+00,6.109002153494537879e+01
1.300000000000000000e+02,2.241032106752735231e+00,6.396291031978776687e+01
1.350000000000000000e+02,2.322969021448079818e+00,6.576657517387756968e+01
1.400000000000000000e+02,2.422169693423334991e+00,6.781911715262361895e+01
1.450000000000000000e+02,2.653381917753178332e+00,7.232310592597661980e+01
1.500000000000000000e+02,2.807970018439251980e+00,7.515266608657312020e+01
1.550000000000000000e+02,3.084960849474693845e+00,7.954850544583800342e+01
1.600000000000000000e+02,3.377543087331984939e+00,8.288360027232216964e+01
1.650000000000000000e+02,2.095454274306835618e+00,6.059947707345833123e+01
1.700000000000000000e+02,1.448379715137476653e-01,5.114008702555016939e+00
