0.000000000000000000e+00,1.512720201388305652e+00,3.377956155283196438e+01
5.000000000000000000e+00,2.523266801493244227e+00,5.760235410037108039e+01
1.000000000000000000e+01,2.665718723466579565e+00,6.006843371396070808e+01
1.500000000000000000e+01,2.795606891177856657e+00,6.202231396384544837e+01
2.000000000000000000e+01,2.839304540811157462e+00,6.267964847005449514e+01
2.500000000000000000e+01,2.927268014187913714e+00,6.400286440550559064e+01
3.000000000000000000e+01,2.927779856716738571e+00,6.401056394446855791e+01
3.500000000000000000e+01,2.976850580116165546e+00,6.474872446353001010e+01
4.000000000000000000e+01,2.981965314185533344e+00,6.482566432693438685e+01
4.500000000000000000e+01,3.034052752172680556e+00,6.559581847258988319e+01
5.000000000000000000e+01,3.090726793138205863e+00,6.642962115808235524e+01
5.500000000000000000e+01,3.000694648316799107e+00,6.510504569365762961e+01
6.000000000000000000e+01,2.971255095937659796e+00,6.466455277785941291e+01
6.500000000000000000e+01,3.092826249443055620e+00,6.646050888507755872e+01
7.000000000000000000e+01,3.045238236700567924e+00,6.576038212252548476e+01
7.500000000000000000e+01,3.007512290391598508e+00,6.520534855143606023e+01
8.000000000000000000e+01,2.909099057163402779e+00,6.372955262571277757e+01
8.500000000000000000e+01,2.953702416755546345e+00,6.440051153537510231e+01
9.000000000000000000e+01,3.053962512199515533e+00,6.588873584878304257e+01
9.500000000000000000e+01,2.942389170209966487e+00,6.423032875909157724e+01
1.000000000000000000e+02,3.052255837201091282e+00,6.586362681874555847e+01
1.050000000000000000e+02,3.007897284699482476e+00,6.521101268412087393e+01
1.100000000000000000e+02,3.017353084491537274e+00,6.535012877899913519e+01
1.150000000000000000e+02,2.989834115132422809e+00,6.494403303619648682e+01
1.200000000000000000e+02,2.987449825887793509e+00,6.490816667710325305e+01
1.250000000000000000e+02,2.967932854050390201e+00,6.461457699543629474e+01
1.300000000000000000e+02,2.968481488268408963e+00,6.462282998400243628e+01
1.350000000000000000e+02,2.872131223283413970e+00,6.317345331526836105e+01
1.400000000000000000e+02,2.863740661339812199e+00,6.304723586562752757e+01
1.450000000000000000e+02,2.789729022389367152e+00,6.193389442618000373e+01
1.500000000000000000e+02,2.697716118343238101e+00,6.054976376117669190e+01
1.550000000000000000e+02,2.653403736757177889e+00,5.986498129293495651e+01
1.600000000000000000e+02,2.142680237154780176e+00,5.003669990937392242e+01
1.650000000000000000e+02,2.178142049546454573e-01,0.000000000000000000e+00
1.700000000000000000e+02,1.129460580105991624e-01,0.000000000000000000e+00
