0.000000000000000000e+00,2.610081811732874790e+00
5.000000000000000000e+00,4.522335607690279424e+00
1.000000000000000000e+01,4.710395557896426944e+00
1.500000000000000000e+01,5.101077454534411082e+00
2.000000000000000000e+01,4.950716130288723704e+00
2.500000000000000000e+01,5.140594083505038547e+00
3.000000000000000000e+01,5.210505271106955938e+00
3.500000000000000000e+01,5.152578573934231798e+00
4.000000000000000000e+01,5.217984438042771345e+00
4.500000000000000000e+01,5.359692844194903216e+00
5.000000000000000000e+01,5.475586905801345772e+00
5.500000000000000000e+01,5.490172517080989856e+00
6.000000000000000000e+01,5.303980443338592643e+00
6.500000000000000000e+01,5.600157039435664785e+00
7.000000000000000000e+01,5.479770399454443108e+00
7.500000000000000000e+01,5.499432434208275211e+00
8.000000000000000000e+01,5.238794656100703939e+00
8.500000000000000000e+01,5.352494115829523835e+00
9.000000000000000000e+01,5.538233642205525165e+00
9.500000000000000000e+01,5.291832489791167049e+00
1.000000000000000000e+02,5.381825259398239858e+00
1.050000000000000000e+02,5.346874823646786901e+00
1.100000000000000000e+02,5.246198719753232709e+00
1.150000000000000000e+02,5.329860801753283361e+00
1.200000000000000000e+02,5.328353384605495791e+00
1.250000000000000000e+02,5.214352910619808767e+00
1.300000000000000000e+02,5.124327133650798949e+00
1.350000000000000000e+02,5.112133820661287409e+00
1.400000000000000000e+02,5.025484049689721289e+00
1.450000000000000000e+02,4.882978010337797770e+00
1.500000000000000000e+02,4.777271003866719212e+00
1.550000000000000000e+02,4.612666026109766726e+00
1.600000000000000000e+02,3.782555796422726324e+00
1.650000000000000000e+02,3.803148495180396216e-01
1.700000000000000000e+02,1.500485336652671586e-01
