0.000000000000000000e+00,1.538264218659918692e+00,4.571078441083993482e+01
5.000000000000000000e+00,1.624834019804908714e+00,4.853801501648950989e+01
1.000000000000000000e+01,1.636134720148008315e+00,4.890707773180955087e+01
1.500000000000000000e+01,1.677573366824159695e+00,5.023327579941953758e+01
2.000000000000000000e+01,1.633400194635367342e+00,4.881777252238299525e+01
2.500000000000000000e+01,1.704225427860509345e+00,5.101303182739933817e+01
3.000000000000000000e+01,1.706334619781851858e+00,5.107474019256441977e+01
3.500000000000000000e+01,1.703587177100824634e+00,5.099435860447117363e+01
4.000000000000000000e+01,1.734703060958943555e+00,5.190471214040209702e+01
4.500000000000000000e+01,1.743179659947748483e+00,5.215271094054266854e+01
5.000000000000000000e+01,1.751927192906223674e+00,5.240863642206623041e+01
5.500000000000000000e+01,1.676826122743317438e+00,5.021141377247856497e+01
6.000000000000000000e+01,1.688706061888292087e+00,5.055898367139532468e+01
6.500000000000000000e+01,1.697965074080134862e+00,5.082987343710166073e+01
7.000000000000000000e+01,1.620108098614883252e+00,4.838367402400010775e+01
7.500000000000000000e+01,1.671001002302699767e+00,5.004098894975716405e+01
8.000000000000000000e+01,1.663837250493232833e+00,4.981179786065423798e+01
8.500000000000000000e+01,1.665695841774307295e+00,4.987249646552277227e+01
9.000000000000000000e+01,1.659338208670761095e+00,4.966486638376098028e+01
9.500000000000000000e+01,1.512914286162410082e+00,4.486650358013440609e+01
1.000000000000000000e+02,1.101399652113537631e+00,3.024675052786976082e+01
1.050000000000000000e+02,1.635515545761768996e-01,0.000000000000000000e+00
1.100000000000000000e+02,8.394346852932103864e-02,0.000000000000000000e+00
