0.000000000000000000e+00,2.138940611414061888e+00,4.994979036381536730e+01
5.000000000000000000e+00,2.148205308544869130e+00,5.015545870614538870e+01
1.000000000000000000e+01,2.320069626584959188e+00,5.384960094926707797e+01
1.500000000000000000e+01,2.367647935264437731e+00,5.487227419496166192e+01
2.000000000000000000e+01,2.440880954863534402e+00,5.616995171215808114e+01
2.500000000000000000e+01,2.387467295480994345e+00,5.524127456198414876e+01
3.000000000000000000e+01,2.437995445369196101e+00,5.611978277101120938e+01
3.500000000000000000e+01,2.517035345682034908e+00,5.749401082842366861e+01
4.000000000000000000e+01,2.584775980829595809e+00,5.867178409329705602e+01
4.500000000000000000e+01,2.629887368344627330e+00,5.945611370639871751e+01
5.000000000000000000e+01,2.647326162086557577e+00,5.975931347705552099e+01
5.500000000000000000e+01,2.673539766272227780e+00,6.018608400759967481e+01
6.000000000000000000e+01,2.696092203071758231e+00,6.052533554702647223e+01
6.500000000000000000e+01,2.728263247503173616e+00,6.100927776778696199e+01
7.000000000000000000e+01,2.701790598224703466e+00,6.061105530073127312e+01
7.500000000000000000e+01,2.663533018590469759e+00,6.003555461754447009e+01
8.000000000000000000e+01,2.659676545705276673e+00,5.997404355163146761e+01
8.500000000000000000e+01,2.688068791401109436e+00,6.040464106132995425e+01
9.000000000000000000e+01,2.719048733654492622e+00,6.087066578381281801e+01
9.500000000000000000e+01,2.690434053939746217e+00,6.044022120570698320e+01
1.000000000000000000e+02,2.674285065799206773e+00,6.019729539083552083e+01
1.050000000000000000e+02,2.686089743879015668e+00,6.037487066780498424e+01
1.100000000000000000e+02,2.576784122697848733e+00,5.853283356790370817e+01
1.150000000000000000e+02,2.573983945991057176e+00,5.848414826616426865e+01
1.200000000000000000e+02,2.481881135992319631e+00,5.688280179222096677e+01
1.250000000000000000e+02,2.506085539877467738e+00,5.730363191473202988e+01
1.300000000000000000e+02,2.511607909513542847e+00,5.739964665244374231e+01
1.350000000000000000e+02,2.462522753014667387e+00,5.654622706314449232e+01
1.400000000000000000e+02,2.436416663387181991e+00,5.609233326148964238e+01
1.450000000000000000e+02,2.366315855559255610e+00,5.484364177162775178e+01
1.500000000000000000e+02,2.247474379249508214e+00,5.228920043745635837e+01
1.550000000000000000e+02,1.969410255810835064e+00,4.576123627028017182e+01
1.600000000000000000e+02,1.911347318905463333e-01,0.000000000000000000e+00
1.650000000000000000e+02,6.596646162321721796e-02,0.000000000000000000e+00
1.700000000000000000e+02,1.299626089442171561e-01,0.000000000000000000e+00
