CPMG train data
Estimated phase correction: -2.098209 rad
time in s	real part	imag part	abs value
0.000067	-0.090256	-0.151184	0.176075
0.000127	-0.079841	-0.141125	0.162144
0.000187	-0.084886	-0.149263	0.171713
0.000247	-0.090446	-0.149953	0.175118
0.000307	-0.080723	-0.146333	0.167122
0.000367	-0.088726	-0.151992	0.175994
0.000427	-0.087574	-0.145133	0.169507
0.000487	-0.080055	-0.148789	0.168959
0.000547	-0.093185	-0.148586	0.175389
0.000607	-0.080252	-0.146126	0.166713
0.000667	-0.086348	-0.151142	0.174068
0.000727	-0.089688	-0.146633	0.171887
0.000787	-0.079843	-0.148269	0.168400
0.000847	-0.089651	-0.149070	0.173952
0.000907	-0.085886	-0.145136	0.168644
0.000967	-0.080697	-0.150846	0.171075
0.001027	-0.092676	-0.146251	0.173142
0.001087	-0.080687	-0.148463	0.168972
0.001147	-0.086463	-0.150130	0.173248
0.001207	-0.089294	-0.145551	0.170759
0.001267	-0.078578	-0.150936	0.170165
0.001327	-0.090432	-0.147695	0.173181
0.001387	-0.084631	-0.147039	0.169655
0.001447	-0.082075	-0.150809	0.171696
0.001507	-0.090914	-0.145635	0.171682
0.001567	-0.080252	-0.150317	0.170398
0.001627	-0.085948	-0.148946	0.171965
0.001687	-0.088974	-0.145889	0.170880
0.001747	-0.079609	-0.151261	0.170931
0.001807	-0.090138	-0.146005	0.171588
0.001867	-0.083475	-0.148388	0.170256
0.001927	-0.082934	-0.150046	0.171440
0.001987	-0.090162	-0.145781	0.171410
0.002047	-0.080772	-0.151316	0.171524
0.002107	-0.086450	-0.147429	0.170906
0.002167	-0.086946	-0.147161	0.170926
0.002227	-0.080665	-0.150894	0.171101
0.002287	-0.089592	-0.145521	0.170889
0.002347	-0.083182	-0.150287	0.171771
0.002407	-0.083678	-0.148679	0.170609
0.002467	-0.088561	-0.146113	0.170857
0.002527	-0.081840	-0.150906	0.171670
0.002587	-0.086847	-0.146021	0.169896
0.002647	-0.085942	-0.148171	0.171292
0.002707	-0.082768	-0.149998	0.171318
0.002767	-0.088047	-0.146334	0.170780
0.002827	-0.083516	-0.150186	0.171845
0.002887	-0.084692	-0.147421	0.170017
0.002947	-0.088013	-0.146715	0.171090
0.003007	-0.082882	-0.150506	0.171818
0.003067	-0.086403	-0.145318	0.169064
0.003127	-0.085430	-0.149206	0.171932
0.003187	-0.083893	-0.148936	0.170939
0.003247	-0.086494	-0.146334	0.169985
0.003307	-0.085147	-0.150108	0.172575
0.003367	-0.085055	-0.146958	0.169797
0.003427	-0.086947	-0.147686	0.171379
0.003487	-0.084798	-0.149439	0.171822
0.003547	-0.086427	-0.145782	0.169476
0.003607	-0.085527	-0.149797	0.172493
0.003667	-0.084942	-0.147389	0.170114
0.003727	-0.086396	-0.147049	0.170551
0.003787	-0.085342	-0.149532	0.172172
0.003847	-0.085516	-0.146404	0.169550
0.003907	-0.086265	-0.148472	0.171714
0.003967	-0.084906	-0.148739	0.171267
0.004027	-0.085271	-0.147296	0.170198
0.004087	-0.086178	-0.149672	0.172709
0.004147	-0.084735	-0.147012	0.169684
0.004207	-0.085607	-0.147745	0.170754
0.004267	-0.086222	-0.148977	0.172129
0.004327	-0.084612	-0.147444	0.169997
0.004387	-0.086550	-0.148967	0.172284
0.004447	-0.086109	-0.147327	0.170646
0.004507	-0.084884	-0.147687	0.170343
0.004567	-0.087373	-0.148569	0.172357
0.004627	-0.085242	-0.147055	0.169975
0.004687	-0.084984	-0.147956	0.170626
0.004747	-0.087333	-0.147793	0.171668
0.004807	-0.083528	-0.147109	0.169168
0.004867	-0.086136	-0.148988	0.172096
0.004927	-0.086525	-0.147550	0.171048
0.004987	-0.084251	-0.147991	0.170293
0.005047	-0.087692	-0.147779	0.171839
0.005107	-0.085091	-0.147137	0.169970
0.005167	-0.084642	-0.148902	0.171278
0.005227	-0.087633	-0.147116	0.171238
