0.000000000000000000e+00,1.297567831612008504e+00
5.000000000000000000e+00,2.691012131109241867e+00
1.000000000000000000e+01,2.860161084889356609e+00
1.500000000000000000e+01,2.995877826296160062e+00
2.000000000000000000e+01,3.084120946122967943e+00
2.500000000000000000e+01,3.078841285172602582e+00
3.000000000000000000e+01,3.053160491933009979e+00
3.500000000000000000e+01,3.101782408675910041e+00
4.000000000000000000e+01,3.052605464917116596e+00
4.500000000000000000e+01,3.015367390839892803e+00
5.000000000000000000e+01,3.034480235491058053e+00
5.500000000000000000e+01,2.965310248698103557e+00
6.000000000000000000e+01,2.933132425257245934e+00
6.500000000000000000e+01,2.881722121167344497e+00
7.000000000000000000e+01,3.025903418458597116e+00
7.500000000000000000e+01,2.897908811840055776e+00
8.000000000000000000e+01,2.917612873856432643e+00
8.500000000000000000e+01,2.981046426798350524e+00
9.000000000000000000e+01,3.036020880562233515e+00
9.500000000000000000e+01,2.976873411630337252e+00
1.000000000000000000e+02,2.901228426592417531e+00
1.050000000000000000e+02,3.112775747219087119e+00
1.100000000000000000e+02,3.040995764521281508e+00
1.150000000000000000e+02,3.151826510274325699e+00
1.200000000000000000e+02,3.172524452839871500e+00
1.250000000000000000e+02,3.215159041028981424e+00
1.300000000000000000e+02,3.226202922525835959e+00
1.350000000000000000e+02,3.181700369062255174e+00
1.400000000000000000e+02,3.160890865320602039e+00
1.450000000000000000e+02,3.232965769208277607e+00
1.500000000000000000e+02,3.190874078555955951e+00
1.550000000000000000e+02,2.973821853061732856e+00
1.600000000000000000e+02,2.416739399221933482e+00
1.650000000000000000e+02,1.363716342780826041e-01
1.700000000000000000e+02,1.328140664952621175e-01
