0.000000000000000000e+00,1.177873726937046062e+00
5.000000000000000000e+00,2.665128693380922620e+00
1.000000000000000000e+01,2.500999284597506200e+00
1.500000000000000000e+01,2.397850076398388985e+00
2.000000000000000000e+01,2.351500979204727226e+00
2.500000000000000000e+01,2.264502243421473437e+00
3.000000000000000000e+01,2.252346216254431877e+00
3.500000000000000000e+01,2.188742055103341411e+00
4.000000000000000000e+01,2.231150036930827252e+00
4.500000000000000000e+01,2.167650945036213361e+00
5.000000000000000000e+01,2.157703392011522503e+00
5.500000000000000000e+01,2.136156099897700500e+00
6.000000000000000000e+01,2.193943100893441578e+00
6.500000000000000000e+01,2.138010669304161837e+00
7.000000000000000000e+01,2.224358753162642977e+00
7.500000000000000000e+01,2.163006017767695521e+00
8.000000000000000000e+01,2.306835513763767498e+00
8.500000000000000000e+01,2.371933902692453966e+00
9.000000000000000000e+01,2.358665310652716229e+00
9.500000000000000000e+01,2.370364586391119133e+00
1.000000000000000000e+02,2.414711686998657569e+00
1.050000000000000000e+02,1.334485291300406162e+00
1.100000000000000000e+02,1.316955959014279032e-01
