0.000000000000000000e+00,1.006076188785844705e+00
5.000000000000000000e+00,2.262426028870347494e+00
1.000000000000000000e+01,2.141798726018715460e+00
1.500000000000000000e+01,1.918733345009116631e+00
2.000000000000000000e+01,1.756006580197000844e+00
2.500000000000000000e+01,1.672952015239784540e+00
3.000000000000000000e+01,1.607565435576316482e+00
3.500000000000000000e+01,1.514719664012472045e+00
4.000000000000000000e+01,1.275403427216274199e+00
4.500000000000000000e+01,1.184849520726239724e+00
5.000000000000000000e+01,1.137990727908056332e+00
5.500000000000000000e+01,1.116910194259848943e+00
6.000000000000000000e+01,1.023392728437048094e+00
6.500000000000000000e+01,9.496205019386562141e-01
7.000000000000000000e+01,9.111683573176737605e-01
7.500000000000000000e+01,8.205837591084655935e-01
8.000000000000000000e+01,8.715249267212960005e-01
8.500000000000000000e+01,8.657830268508246441e-01
9.000000000000000000e+01,9.410410284882885223e-01
9.500000000000000000e+01,7.627869622515665027e-01
1.000000000000000000e+02,8.734664468484309996e-01
1.050000000000000000e+02,1.052078855080176956e+00
1.100000000000000000e+02,9.361360789508107461e-01
1.150000000000000000e+02,1.133536907845726471e+00
1.200000000000000000e+02,1.243796456554124186e+00
1.250000000000000000e+02,1.231304998761457936e+00
1.300000000000000000e+02,1.433208975610281266e+00
1.350000000000000000e+02,1.490113875556702272e+00
1.400000000000000000e+02,1.645928229402328080e+00
1.450000000000000000e+02,1.864398077950040866e+00
1.500000000000000000e+02,2.105635010107308691e+00
1.550000000000000000e+02,2.326421338537308259e+00
1.600000000000000000e+02,1.728054727721237915e+00
1.650000000000000000e+02,2.964314872280031654e-01
