0.000000000000000000e+00,1.121427091991804126e+00
5.000000000000000000e+00,1.951337968169668757e+00
1.000000000000000000e+01,2.081868031073817793e+00
1.500000000000000000e+01,2.193915946092197089e+00
2.000000000000000000e+01,2.248311235281976739e+00
2.500000000000000000e+01,2.330863246537929090e+00
3.000000000000000000e+01,2.375022594910726426e+00
3.500000000000000000e+01,2.380507732041579949e+00
4.000000000000000000e+01,2.365635979723512694e+00
4.500000000000000000e+01,2.424897679990183352e+00
5.000000000000000000e+01,2.487526567072555039e+00
5.500000000000000000e+01,2.510177351837551640e+00
6.000000000000000000e+01,2.459189274350197962e+00
6.500000000000000000e+01,2.462206513217890080e+00
7.000000000000000000e+01,2.391915489659757643e+00
7.500000000000000000e+01,2.322119544329265040e+00
8.000000000000000000e+01,2.348425671217116317e+00
8.500000000000000000e+01,2.239001273047013463e+00
9.000000000000000000e+01,2.138942628258109213e+00
9.500000000000000000e+01,2.071052926510482894e+00
1.000000000000000000e+02,1.716376342447727632e+00
1.050000000000000000e+02,7.868776801494267170e-01
1.100000000000000000e+02,8.268187212601563196e-02
