CPMG train data
Estimated phase correction: -1.917961 rad
time in s	real part	imag part	abs value
6.7e-05	0.004856794621465883	-0.0004456332093488992	0.004877196218358918
0.000127	0.00355419066758808	0.0005726289626735002	0.0036000243374820023
0.000187	0.002378214661292173	1.0715613154868982e-05	0.002378238802044557
0.000247	0.0017337365600780786	-7.785312376710023e-05	0.0017354836699409373
0.000307	0.0014463178621557425	3.0340552467929515e-05	0.0014466360660217263
0.000367	0.0011012902849130896	-0.00011467935888802683	0.001107245070884907
0.000427	0.0011155345296911044	-3.308191755696852e-05	0.0011160249550088025
0.000487	0.000821484569647058	0.0005185803113687067	0.0009714743627638749
0.000547	0.0005069290979663469	0.00024167892767823165	0.0005615922136645718
0.000607	0.000330942528642257	0.0002783412910739289	0.0004324313027300784
0.000667	0.0003125648724627918	0.00011600629479609869	0.000333398050279243
0.000727	0.0006004564099152807	-0.0002398167793827879	0.000646575585590641
0.000787	0.0004151850062975739	-0.0002796667437594885	0.000500591726878653
0.000847	0.00028963575551204713	0.00010594539018305942	0.00030840443669324057
0.000907	0.00018064320796836483	0.00010233884532728202	0.0002076179372020232
0.000967	0.00022808418491343283	-0.00032660872536996173	0.0003983662321224229
0.001027	0.00036706946930260413	3.792113580165999e-05	0.0003690230451267012
0.001087	8.05964036140892e-05	4.092989669426749e-05	9.039378694870892e-05
0.001147	0.00023445924482442407	-0.00018882250645121438	0.00030103999140672014
0.001207	0.0004010039759598568	0.00022190494605070287	0.00045830775011707883
0.001267	7.693003499624785e-05	-3.973575083664327e-05	8.658614311236941e-05
0.001327	3.1751534640396274e-05	0.00013616591839028027	0.00013981887312909067
0.001387	5.979214692031302e-05	-0.00034119937677791197	0.00034639878109914856
0.001447	0.00010533205872792704	0.00011276564231553414	0.00015430791516542
0.001507	0.0002621031524431842	-0.0003033086894206036	0.0004008668402333862
0.001567	0.0004113113010752463	0.0001727342500635833	0.00044610997247006306
0.001627	0.0003655171831352624	3.630072827319784e-05	0.0003673153332496501
0.001687	0.0003094389436637746	-0.00019271926661763682	0.0003645451626086848
0.001747	-4.881362133339479e-05	9.166321553342881e-05	0.00010385044395479433
0.001807	8.517774833131857e-05	-9.028337592193752e-05	0.00012412226544280977
0.001867	0.00033251213327567606	0.0002323469308119771	0.00040564690931065483
0.001927	-3.3374000627250675e-05	-1.4568005954929434e-05	3.641497927186816e-05
0.001987	-0.00033997281784857333	-0.00021958494601456485	0.0004047209722662251
0.002047	-9.280224900912454e-05	-0.000310941232707954	0.0003244945417400631
0.002107	0.00026936223225927636	0.0003773275356778328	0.0004636076804243072
0.002167	-0.00021477716916167683	6.76153726727199e-05	0.00022516898324319526
0.002227	0.0002173953234709476	0.00023593110689282252	0.00032081803856190877
0.002287	0.0006077540161726221	8.029088692370845e-05	0.0006130347222604504
0.002347	0.00023935142919504225	-1.3807440911527034e-05	0.00023974935262109602
0.002407	-0.0001036589038859474	-0.00016799973160176683	0.00019740587167838187
0.002467	0.0004018482927650702	-0.00012552516227514458	0.00042099716954203264
0.002527	0.00029190430297729533	3.1623374440882914e-05	0.0002936122611671538
0.002587	0.00030441876612001783	-0.00015711850890567553	0.00034257409564468965
0.002647	0.0004061501377699574	0.00011962425058117235	0.00042340039647792313
0.002707	0.0001266484731594814	-7.791706738234091e-05	0.00014869736091502138
0.002767	0.00022430957609036563	-0.00048573101313328026	0.0005350228060983218
0.002827	2.6016903154778452e-05	0.00024369190141921906	0.00024507676770163165
0.002887	8.732247970861997e-05	7.138014431038787e-05	0.00011278448680662666
0.002947	0.0002869352512946719	-4.1628902519419397e-05	0.0002899393108229856
0.003007	0.0002831749311992183	0.00035530294350674994	0.00045434372816650914
0.003067	-0.00026692119193696224	8.520674140212125e-05	0.0002801912052249617
0.003127	-0.00025792119181589773	-0.00018790900302627839	0.00031911304361630696
0.003187	-2.805145673805514e-05	4.772607906646919e-05	5.5359397108222265e-05
0.003247	-0.0004728669068510108	-5.6897612448961725e-05	0.00047627770249848435
0.003307	0.00011503662205064393	-0.00036782841981023394	0.00038539741933868264
0.003367	-8.819629559497278e-07	0.00010592539909178535	0.00010592907075684969
0.003427	0.00027936598855007465	-0.00010853358119497625	0.00029970801424981437
0.003487	4.403216141567171e-05	4.7294703746427274e-05	6.46190393103928e-05
0.003547	-0.0001980939084617487	0.00016852946392484548	0.0002600834035082736
0.003607	-0.0005665349852680359	-0.0003530607599285407	0.0006675430995328859
0.003667	0.000322300509422854	1.6945705990546115e-05	0.00032274568211790105
0.003727	0.0002653597861137823	-4.180583508220875e-05	0.00026863273056958853
0.003787	-0.00015304110687440708	-1.6050051407892168e-05	0.0001538804228728907
0.003847	-6.991177980250791e-07	-0.00012054599121001734	0.00012054801849263676
0.003907	9.47249103660359e-05	-0.00011521170138371206	0.0001491527565269351
0.003967	-0.00011807604630295764	0.0002141007450848397	0.00024450170092746125
0.004027	0.00021133617059776566	-0.00011981624058071292	0.00024293807546332295
0.004087	3.123007897700111e-05	-7.109607887094963e-05	7.7652883164336e-05
0.004147	0.00011093958142044884	0.0003758053815597406	0.0003918383283128472
0.004207	-0.00017952081243560562	-7.299502859645768e-05	0.0001937936951950129
0.004267	-9.564273182584618e-05	6.540651861989398e-05	0.00011586865334975317
0.004327	0.0006052773423311541	0.00023883290693434817	0.0006506933368140295
0.004387	9.374287197452163e-05	-3.9162163917598064e-05	0.00010159429673333229
0.004447	-5.4774930949921645e-05	-0.00023671242505107838	0.0002429672102036221
0.004507	0.00017080256547045085	-0.00015006369419042105	0.0002273601299378672
0.004567	0.00028789037488427007	0.00014906422302410637	0.00032419286009532363
0.004627	0.00020711930397415294	-4.359711263895334e-05	0.00021165801262695242
0.004687	0.00010994053759960145	-2.8230693769494103e-05	0.00011350724152403816
0.004747	0.00013935239303167516	8.549415927450245e-05	0.00016348804455894767
0.004807	7.351846259295961e-05	0.00026420524313026423	0.0002742432767444891
0.004867	-0.00012205746393158725	0.0003124853853335191	0.0003354774814327314
0.004927	0.0003140645735124686	-0.0001702297926251265	0.00035723205151940433
0.004987	-0.00013127126667457538	-0.00018103425740285728	0.00022361920268114602
0.005047	-7.269792969071792e-05	-1.7101904467368864e-05	7.46824217451977e-05
0.005107	-0.00010945173602906134	-8.339690380200439e-06	0.00010976899815254274
0.005167	-0.00055842758032272	-0.00027832239605220753	0.0006239428808868082
0.005227	0.00021389352966578944	0.0001755012843132385	0.00027667877191516903
0.005287	-0.0004407475828906461	-0.00011469048625752108	0.0004554254488518769
0.005347	0.00038681419892639605	3.857863030842508e-05	0.0003887332442788289
0.005407	-0.00027737140093732056	0.0002816117454464998	0.0003952721457823154
0.005467	3.0838005696956726e-05	6.725085846289643e-05	7.39841912800435e-05
0.005527	-9.531896102119644e-05	-2.580297899683738e-05	9.874967369703861e-05
0.005587	-0.00010849602811593341	-6.897798913689111e-05	0.0001285665240344565
0.005647	0.00038686467913786747	-0.000305939356796885	0.0004932171631256731
0.005707	0.00039717967512493935	7.921458285556624e-05	0.0004050020302039654
0.005767	0.0006713846439117786	0.00012208315836252239	0.0006823940486524736
0.005827	0.0001763015596629282	-0.00012326707748798146	0.00021512092490506135
0.005887	0.00041884964138959167	0.00022698750574624596	0.0004764014587058814
0.005947	-0.0004833051826110641	-0.0001872121455475162	0.000518297488879908
0.006007	-0.00013814200811683086	0.00019806539456112927	0.00024148108606929526
0.006067	-0.00012702952648915855	-4.4777146521088904e-05	0.00013469036138726072
0.006127	0.00011897038057550969	0.0004097043386874055	0.00042662817135482965
0.006187	0.0001329878222737817	-5.114332458886346e-05	0.00014248298327563467
0.006247	-9.773355493399832e-05	5.075312170429504e-05	0.00011012596025809652
0.006307	5.0079526723645704e-05	-0.00019158925229241573	0.00019802626237656274
0.006367	-4.9323441624351985e-05	-4.4023697706679366e-05	6.611269056270471e-05
0.006427	6.06282813446789e-05	2.0888933489047123e-05	6.412593891023642e-05
0.006487	7.823642800778395e-06	-6.522801434839318e-05	6.569553441831765e-05
0.006547	6.878142590254567e-05	-0.00023669700701529144	0.00024648804774103004
0.006607	0.0001697415239976519	0.00022535918799035831	0.00028213285625874754
0.006667	-9.996551564789248e-05	0.0002428920012902036	0.00026265876838497
0.006727	5.61376980840229e-05	-7.225314998875126e-05	9.149840889037303e-05
0.006787	0.00032969295599173665	6.43778289921765e-07	0.00032969358453123677
0.006847	0.00025692341172955436	3.974897576034888e-05	0.0002599800387890403
0.006907	4.0212518924686804e-05	0.00010207908478574484	0.00010971411134837478
0.006967	0.00015308052810001206	0.00010125482216121013	0.00018353797180495612
0.007027	0.00032003951904651	0.0001568469346974721	0.0003564074279185474
0.007087	0.00026086016981913805	-0.00014295207950035005	0.0002974614684821279
0.007147	0.00028388748089014766	1.513284726663511e-05	0.0002842905289884791
0.007207	-0.0001021197806138534	-3.929516447328364e-05	0.00010941919184313126
0.007267	0.00019971672018601495	-1.2463573880947442e-05	0.0002001052447981932
0.007327	0.00010021921681772414	-0.0001664584638558315	0.00019429954093821522
0.007387	1.903216215986029e-05	-0.00014400410204453044	0.00014525634100489643
0.007447	0.0005873338378032293	0.00020248841485602124	0.0006212588793567254
0.007507	-7.918840029599951e-05	0.00039605557050859493	0.000403894562568411
0.007567	0.0001617242656357561	-0.00010999600971941719	0.00019558594082811452
0.007627	-0.00018025623782335918	-0.0002468468449223104	0.00030565614033146885
0.007687	0.00029707834367644303	-0.00031826513555294276	0.00043537138030659735
0.007747	-0.00028177747389076857	4.720355718175372e-05	0.00028570390372354706
0.007807	7.485851529276686e-05	8.191591961859226e-05	0.00011096853247113381
0.007867	0.00012194083747677525	-2.8953288378841964e-05	0.00012533100475335584
0.007927	-5.925396148339374e-05	6.43377154452065e-05	8.746641401237318e-05
0.007987	0.00017255063441089393	7.240490544830193e-05	0.00018712613865673475
0.008047	4.252791501967847e-05	0.00011606034598821663	0.00012360674523190693
0.008107	-1.772384502383863e-05	-1.2415974114799277e-05	2.164003455746813e-05
0.008167	0.00012678895645362097	3.868576270940525e-05	0.00013255952517645273
0.008227	-0.00015992682508146042	0.0001858013739860968	0.0002451504435153187
0.008287	0.0001030685847195171	6.960036544533418e-05	0.00012436777728257566
0.008347	-0.00018573664831709284	0.00032657391945670254	0.00037569752114883625
0.008407	-0.00024889131999885836	-0.0002974938094002885	0.0003878781455589749
0.008467	0.0002637206637983223	-0.000105219730149377	0.0002839362254572943
0.008527	-3.279774446543127e-05	0.00019081019378884855	0.00019360842465078235
0.008587	-0.00026519555575780325	0.00040603553847896716	0.0004849675672677452
0.008647	-0.00020907051520763938	8.067243779655419e-05	0.00022409489630338902
0.008707	-4.0637101585207434e-05	0.00017505588355778179	0.00017971070194465916
0.008767	0.00030620538481321985	2.2242553253737983e-05	0.0003070121640324002
0.008827	0.00013718401465695622	9.939857443815481e-06	0.00013754364632146174
0.008887	-7.093318330197503e-05	8.316288750893725e-05	0.00010930499692226216
0.008947	0.0002295858442578903	1.7246061586895527e-06	0.00022959232162685853
0.009007	-8.844564357534086e-05	1.5676883743260826e-05	8.982425369217352e-05
0.009067	-5.9605062952827314e-05	-0.0001439203419073141	0.00015577492848442814
0.009127	0.0001355834413208471	-0.0005435423692930473	0.0005601974444578473
0.009187	-0.0002466530309022314	-1.1133115056888282e-05	0.0002469041593495886
0.009247	-5.545602008603034e-05	0.0001798834999077489	0.0001882377318787158
0.009307	0.0003027456185154503	0.0001366679557899608	0.00033216417577774585
0.009367	0.0002588357065039442	8.953633916057444e-05	0.0002738844263401506
0.009427	0.00038660305533066394	0.00010051146537173308	0.0003994552253534525
0.009487	2.61231461824737e-06	0.00018662621372652998	0.00018664449586731766
0.009547	-8.108628421187836e-05	-7.756375343133027e-05	0.0001122101659104277
0.009607	4.097148537583875e-05	2.9186835397331526e-05	5.030441307095723e-05
0.009667	0.00041416784988418734	0.0002549808581093409	0.000486364313945695
0.009727	0.0002321375943488033	-0.00012277247629269292	0.00026260415770716465
0.009787	0.0001325783859822023	0.00013438335238986302	0.00018877477010761774
0.009847	6.492700365831823e-05	7.252075324992511e-05	9.733845825768863e-05
0.009907	-0.00022944726047945214	7.095107347183612e-05	0.00024016681737561383
0.009967	8.200798530009114e-05	-1.0369871262644464e-05	8.26610179164507e-05
0.010027	0.00010228602828538276	-0.00039672281709093003	0.00040969674783058953
0.010087	-0.00012267965791094463	-0.00019289053629862604	0.00022859802592917983
0.010147	0.0005179410532104579	-2.2180938317941867e-05	0.0005184157873998656
0.010207	0.00017575199189006371	0.00016191042795351903	0.0002389639080141951
0.010267	0.0002218724324045441	0.00013175227533328594	0.00025804270638134105
0.010327	-2.5883792674790596e-05	0.00021507575029656865	0.0002166276738758543
0.010387	-0.00011642257460527389	0.00013726830676950519	0.00017999112178406897
0.010447	-8.76811127401863e-05	0.000162628782527202	0.00018475956927216846
0.010507	0.00032428952240114254	0.0005668261588962508	0.0006530356718803644
0.010567	0.0002527769774592774	0.0005125823747414576	0.0005715215579740104
0.010627	0.0005432598535133465	0.00011189788240447486	0.0005546642268309255
0.010687	-0.0001992475970558693	0.00021772388967940753	0.00029513267706180704
0.010747	4.514078204718201e-05	0.00018573603304957383	0.00019114278478881585
0.010807	0.00011784771486958216	0.00047279914866010027	0.00048726493704523617
0.010867	8.790801890165833e-05	-3.8754759391943766e-05	9.607159394296407e-05
0.010927	0.00016237332090770964	0.00012264416125039562	0.0002034863278734252
0.010987	-6.413461304114169e-05	-6.765395939950972e-06	6.449045799311156e-05
0.011047	1.7841084303549392e-05	-0.00013783061352771114	0.00013898051055652238
0.011107	-6.003335374437762e-05	-0.00019202209306356963	0.00020118769292954222
0.011167	-4.8086209688758416e-05	0.0003571363143524498	0.00036035903012340777
0.011227	0.0001484146304979154	0.0003303753760071012	0.0003621806063522262
0.011287	6.330952991376589e-05	-3.2848819954749675e-05	7.132420031322874e-05
0.011347	0.0002704713515509968	0.0002714034015143231	0.00038316387925190414
0.011407	-8.15380978852985e-05	-4.334964621446294e-06	8.165325054779945e-05
0.011467	-1.7660459453689602e-05	5.4895377109785966e-05	5.7666231506324636e-05
0.011527	-0.00034798709264994106	0.00033201874456377094	0.0004809692956859733
