0.000000000000000000e+00,1.678004930191194788e+00
5.000000000000000000e+00,3.232527275104090325e+00
1.000000000000000000e+01,3.237463138920543493e+00
1.500000000000000000e+01,3.289088114099437909e+00
2.000000000000000000e+01,3.271067743278293527e+00
2.500000000000000000e+01,3.119052004302360626e+00
3.000000000000000000e+01,3.155357713596117719e+00
3.500000000000000000e+01,3.200228828887388577e+00
4.000000000000000000e+01,3.146564831885203528e+00
4.500000000000000000e+01,3.019874208148369821e+00
5.000000000000000000e+01,3.080278519729517051e+00
5.500000000000000000e+01,3.119061549394194444e+00
6.000000000000000000e+01,3.083287066192853310e+00
6.500000000000000000e+01,3.123836599525585012e+00
7.000000000000000000e+01,3.117551295358375718e+00
7.500000000000000000e+01,3.143523344034251377e+00
8.000000000000000000e+01,3.101481745006795965e+00
8.500000000000000000e+01,3.043394669595197222e+00
9.000000000000000000e+01,3.110269081244793732e+00
9.500000000000000000e+01,3.177146439895865537e+00
1.000000000000000000e+02,3.024670502077655421e+00
1.050000000000000000e+02,3.114045715417347537e+00
1.100000000000000000e+02,3.157396458885256774e+00
1.150000000000000000e+02,2.944619985731003808e+00
1.200000000000000000e+02,2.961516000021614303e+00
1.250000000000000000e+02,3.151678869171391728e+00
1.300000000000000000e+02,3.035624021548182672e+00
1.350000000000000000e+02,3.129031446810095929e+00
1.400000000000000000e+02,3.219116338228295682e+00
1.450000000000000000e+02,3.129864037946132438e+00
1.500000000000000000e+02,3.193532293918772247e+00
1.550000000000000000e+02,3.183898725904099614e+00
1.600000000000000000e+02,3.245506626640860759e+00
1.650000000000000000e+02,1.254937034732021228e+00
1.700000000000000000e+02,5.044216967849188826e-01
