0.000000000000000000e+00,2.821615863230980015e+00
5.000000000000000000e+00,2.770628726590862012e+00
1.000000000000000000e+01,2.717237726625250982e+00
1.500000000000000000e+01,2.674828416225113248e+00
2.000000000000000000e+01,2.618658536987304331e+00
2.500000000000000000e+01,2.602247392909968315e+00
3.000000000000000000e+01,2.587963895926832958e+00
3.500000000000000000e+01,2.576730238950214247e+00
4.000000000000000000e+01,2.519888648360109951e+00
4.500000000000000000e+01,2.514808248732103291e+00
5.000000000000000000e+01,2.518561807021742815e+00
5.500000000000000000e+01,2.519317000989374833e+00
6.000000000000000000e+01,2.519228790445826149e+00
6.500000000000000000e+01,2.555492275695616211e+00
7.000000000000000000e+01,2.599715715070300082e+00
7.500000000000000000e+01,2.662775284573391410e+00
8.000000000000000000e+01,2.681005664894590357e+00
8.500000000000000000e+01,2.714515264874505451e+00
9.000000000000000000e+01,2.709056048424034469e+00
9.500000000000000000e+01,2.624594154549404923e+00
1.000000000000000000e+02,1.094086394236997384e+00
1.050000000000000000e+02,7.891913267085488848e-02
1.100000000000000000e+02,6.757240516888056436e-02
