0.000000000000000000e+00,1.591056107485144588e+00,4.743488267423725091e+01
5.000000000000000000e+00,2.781023940780101622e+00,7.604156342908142108e+01
1.000000000000000000e+01,2.862198110134124729e+00,7.764516219150779364e+01
1.500000000000000000e+01,2.754811996540343699e+00,7.552374548677092037e+01
2.000000000000000000e+01,2.789113595385163347e+00,7.620137485944613331e+01
2.500000000000000000e+01,2.953240990387192344e+00,7.944371770816263734e+01
3.000000000000000000e+01,2.823263227741472203e+00,7.687600212843682357e+01
3.500000000000000000e+01,2.658646770212232280e+00,7.360190225235311345e+01
4.000000000000000000e+01,2.619394423409062700e+00,7.281401893635212730e+01
4.500000000000000000e+01,2.843644901881309472e+00,7.727864286608671307e+01
5.000000000000000000e+01,2.784822309496702175e+00,7.611660034564800981e+01
5.500000000000000000e+01,2.761010526223644845e+00,7.564619767332368383e+01
6.000000000000000000e+01,2.779483454633962403e+00,7.601113106744296033e+01
6.500000000000000000e+01,2.836781628739539762e+00,7.714305864756103404e+01
7.000000000000000000e+01,2.787733660812276693e+00,7.617411420016350121e+01
7.500000000000000000e+01,2.883306067149125518e+00,7.806215067461725710e+01
8.000000000000000000e+01,2.841171312089685319e+00,7.722977700690805136e+01
8.500000000000000000e+01,2.751410900814066363e+00,7.545655671303963175e+01
9.000000000000000000e+01,2.817492416576766079e+00,7.676199953727314096e+01
9.500000000000000000e+01,2.838380062723968145e+00,7.717463577091996285e+01
1.000000000000000000e+02,1.922877096306751632e+00,5.713966483913640815e+01
1.050000000000000000e+02,8.304442185109459085e-02,0.000000000000000000e+00
1.100000000000000000e+02,1.778676819256560793e-01,0.000000000000000000e+00
