CPMG train data
Estimated phase correction: -2.372920 rad
time in s	real part	imag part	abs value
6.7e-05	-0.0006138952708118205	0.00018297714213987481	0.0006405841381667161
0.000127	-0.0002574732121399139	0.00014252476203347364	0.0002942885705601619
0.000187	5.826500561507546e-05	-0.00029623701904482055	0.00030191254086553963
0.000247	-0.00021227733203486016	-0.0001067400254193269	0.00023760281715997568
0.000307	-0.00013283773795856713	0.00027903064433040776	0.00030903715812405385
0.000367	-0.0006810487365434357	-0.00012051889088728796	0.0006916300923240053
0.000427	-0.00010124170014283804	-0.00017305500027655672	0.00020049417689432125
0.000487	-0.00015506962141317103	-0.00022680796331886157	0.00027475159637402335
0.000547	-8.248646879228618e-05	0.0001516184681761175	0.00017260410605166135
0.000607	-0.00040526123658286665	3.1732167164644615e-05	0.0004065016608940721
0.000667	8.713653830822962e-06	1.1571746186191139e-05	1.4485616068398501e-05
0.000727	-0.00019746276843219074	0.00022876478364633173	0.00030220005154476387
0.000787	-0.00021210747306937738	-0.0002569233945159988	0.00033316544055694044
0.000847	2.6621690732900566e-05	0.00045022316687372976	0.0004510095502395581
0.000907	-0.000531405999638174	-9.844539075250998e-05	0.0005404478063715879
0.000967	7.707588612702862e-05	-0.00013938581834425917	0.00015927679861726723
0.001027	8.947576637260626e-06	8.51858412889094e-05	8.565446096835187e-05
0.001087	5.295677022043214e-05	-0.00018161720018871423	0.00018918040838460822
0.001147	-0.0002725872701702927	2.592344641546851e-05	0.000273817174284134
0.001207	-0.00034174930057336006	1.0399236596502054e-05	0.00034190748538774466
0.001267	-4.02489487079828e-05	0.00021311520765321737	0.00021688261711158823
0.001327	-5.56183963104157e-05	0.00019720690156486566	0.00020489989759137772
0.001387	0.00027832721919750876	-0.00018301769463154822	0.0003331088673308844
0.001447	-1.5889988058809436e-05	-4.807775552176534e-05	5.063558330383629e-05
0.001507	1.9242406010854104e-05	6.885735686337286e-05	7.149549484615402e-05
0.001567	-0.0006013447622226729	9.80074945726098e-05	0.0006092790756665152
0.001627	0.0001387842639499689	-2.5204438481436508e-05	0.00014105437121656017
0.001687	3.4668886874446346e-07	0.00016516937185073757	0.00016516973569858048
0.001747	-0.00010375514474841817	6.81312292715263e-05	0.00012412491475853864
0.001807	-0.0002987218478342925	0.0003784346320149465	0.0004821281085788529
0.001867	9.173031432470636e-05	-4.361249249562737e-05	0.0001015701731208064
0.001927	0.0001591213642254374	-9.974799285848448e-05	0.00018780114651476592
0.001987	-6.326102688271988e-05	0.0001894363787253272	0.00019972005183962327
0.002047	-8.506937794377e-05	-0.0002806217152847623	0.00029323258030631964
0.002107	-0.00018242462100707342	0.0002893942129385982	0.0003420931931972998
0.002167	-4.924938195033878e-05	-0.0006694890802802476	0.0006712980934257017
0.002227	0.00021070748246071252	-0.00031221604421565965	0.00037666497239669926
0.002287	2.4479781695449832e-05	-0.0003889481220181437	0.000389717720065816
0.002347	-9.92915357785432e-05	4.8128826704547765e-05	0.00011034125718523473
0.002407	5.896028325688541e-06	0.00021573371625103577	0.00021581427079203944
0.002467	-0.0002095924306653339	0.0002614065443816237	0.00033505576914559255
0.002527	0.0002876474289027364	-4.471667928571203e-05	0.0002911024300150997
0.002587	8.542400250725806e-05	-2.587240188926207e-05	8.925604396274531e-05
0.002647	-7.84608595124578e-05	0.00021948096845018073	0.0002330836802250704
0.002707	-0.00021856012450326785	-0.00010401205281942398	0.0002420475886155336
0.002767	2.441717773905319e-05	-9.479630589821442e-05	9.789043967971724e-05
0.002827	5.55574990486432e-05	-0.00012089581538122229	0.00013305049371284037
0.002887	6.430349845509256e-06	-0.00010151472279537583	0.00010171818098726323
0.002947	-6.589689188561223e-05	-0.00046066538429194855	0.0004653546998205054
0.003007	-4.10791595120651e-06	-0.0001010943400955451	0.00010117776718635333
0.003067	0.0003441562843663627	9.754764415842391e-05	0.00035771369969532784
0.003127	-1.4401688324611528e-05	-0.0002411744556672738	0.00024160407010852502
0.003187	-0.00010677230789303165	0.0003583856378910716	0.0003739526590083224
0.003247	-0.000528093881151986	7.401564611520065e-05	0.0005332555327233076
0.003307	-0.00032625065403334115	-0.00028683049529088585	0.0004344090494982785
0.003367	-0.00011393348646599223	-6.042918912288443e-05	0.0001289671517726346
0.003427	-1.7527619718953627e-06	8.920531150678523e-05	8.922252952899684e-05
0.003487	-0.00032103527587118723	0.0004251750822904837	0.000532764018074052
0.003547	5.623980925722285e-05	0.0001972813939980492	0.0002051410845323343
0.003607	0.00016645018156933333	-0.0002766827235141977	0.00032289161097138775
0.003667	-1.3901304349178334e-05	0.00021373651455230085	0.00021418810404776078
0.003727	-8.685303190190854e-05	6.878754938792272e-05	0.00011079339376221784
0.003787	0.0003521283769863391	0.00014185947741897828	0.0003796294314362612
0.003847	-6.094886428086434e-05	-0.0002378224137438443	0.00024550817610840474
0.003907	-0.00023707659901429565	-0.0002251301242121693	0.0003269386588153379
0.003967	0.0001191559848489581	0.00032416203706293694	0.00034536817311112795
0.004027	0.00012597205881746868	0.0002067154475442703	0.00024207485589408033
0.004087	4.0026169928707444e-05	-1.5740902224009012e-05	4.3010118367514124e-05
0.004147	0.00012592549195204874	-7.007344061116946e-05	0.00014410939109736252
0.004207	8.384545927974194e-05	-8.224408274479139e-05	0.00011744850015373954
0.004267	-3.820696873121831e-05	0.00020102402380714956	0.00020462265418874257
0.004327	-6.086844527506408e-05	3.479086932171872e-05	7.010971557754588e-05
0.004387	-2.2162645001070995e-06	-0.00018512505681442918	0.0001851383225830894
0.004447	-7.998850064777735e-05	0.00021326445200706165	0.00022777156698269383
0.004507	0.00012259655680160189	-0.00017059690637167863	0.0002100790808319469
0.004567	9.109141351231061e-05	-5.40673609345204e-05	0.00010592886827534063
0.004627	-0.00015222327560266606	0.00033860630087764884	0.0003712494479851116
0.004687	-0.0002340568098078724	2.4039798388465858e-05	0.00023528812576072903
0.004747	0.00012678649969680261	0.0002157022853868332	0.00025020450121144937
0.004807	-0.00026326192474714706	-0.0003502485577240448	0.00043815624291951614
0.004867	9.164545314450238e-05	0.0003737750838174788	0.00038484633604183433
0.004927	0.0001466698473683495	0.00013069907275800515	0.0001964542993850154
